model_name,seed,fold_id,epoch,train_loss,val_loss,train_accuracy,train_macro_f1,val_accuracy,val_macro_f1,is_best
cnn_gru_literature_v1,123,2,27,0.11915480017662049,0.21929668448865414,0.9675,0.9675261759649946,0.93,0.9302841811185842,False
cnn_gru_literature_v1,123,2,28,0.1515093283355236,0.320416159927845,0.9525,0.9519097203313202,0.9,0.8993787940771252,False
cnn_gru_literature_v1,123,2,29,0.11076895982027053,0.23330106692654745,0.97,0.9699201213010346,0.93,0.9294809255784866,False
cnn_gru_literature_v1,123,2,30,0.11122611120343208,0.23692530739520276,0.9575,0.9574337469111096,0.92,0.9190705339485827,False
cnn_gru_literature_v1,123,2,31,0.10753065064549445,0.2270282174327544,0.9775,0.9775150396499864,0.93,0.9308332548724227,False
cnn_gru_literature_v1,123,2,32,0.19423941142857074,0.396013641862997,0.9425,0.9429041162590401,0.84,0.8328357350202527,False
cnn_gru_literature_v1,123,2,33,0.12496424973011017,0.2515287383326462,0.9625,0.9623814916312015,0.93,0.929931112960638,False
cnn_gru_literature_v1,123,2,34,0.10913053557276725,0.2029686024678605,0.97,0.9699784488189342,0.9,0.8968157090374242,False
cnn_gru_literature_v1,123,2,35,0.10277520142495632,0.19576470367610455,0.9675,0.9674680651587954,0.92,0.919423558897243,False
cnn_gru_literature_v1,123,2,36,0.12284427553415299,0.3458279254181044,0.96,0.9602982178709706,0.88,0.8771065478008367,False
cnn_gru_literature_v1,123,2,37,0.08383634358644486,0.11724874636690531,0.98,0.9799333508186088,0.96,0.9602376485303316,True
cnn_gru_literature_v1,123,2,38,0.07445664837956428,0.17569001438096166,0.9775,0.9775462908707372,0.89,0.8879481223383662,False
cnn_gru_literature_v1,123,2,39,0.036919568106532095,0.1424213642520564,0.9975,0.9974999023399352,0.93,0.9296370852083304,False
cnn_gru_literature_v1,123,2,40,0.03507144223898649,0.2331375563517213,0.9925,0.9925295112000676,0.89,0.8857938879784056,False
cnn_gru_literature_v1,123,2,41,0.06148367442190647,0.20114800866161073,0.98,0.9800152349701159,0.92,0.9195829439731877,False
cnn_gru_literature_v1,123,2,42,0.040890077985823156,0.14308414874332293,0.99,0.99,0.94,0.9395676312465875,False
cnn_gru_literature_v1,123,2,43,0.040730192326009274,0.171900102602584,0.9925,0.9924841790694948,0.94,0.9396790757381257,False
cnn_gru_literature_v1,123,2,44,0.02238994300365448,0.13490197155624628,0.9975,0.9974999023399352,0.95,0.949737335834897,False
cnn_gru_literature_v1,123,2,45,0.02652311822399497,0.1317496825940907,0.9925,0.9925154302902458,0.96,0.959737335834897,False
cnn_gru_literature_v1,123,2,46,0.03227193584665656,0.11869909035574112,0.9925,0.9924997070198055,0.94,0.9397373358348968,False
cnn_gru_literature_v1,123,2,47,0.08998503249138594,0.16123110009357333,0.9725,0.972421285987734,0.94,0.9395676312465875,False
cnn_gru_literature_v1,123,2,48,0.04392629943788052,0.14581927324512176,0.9875,0.987514558583741,0.94,0.939191270860077,False
cnn_gru_literature_v1,123,2,49,0.023203651681542398,0.14493190430636918,0.9975,0.9974999023399352,0.95,0.949737335834897,False
cnn_gru_literature_v1,123,2,50,0.02269662007689476,0.2556731961002307,0.9975,0.9974999023399352,0.92,0.9212398311131359,False
cnn_gru_literature_v1,123,2,51,0.07299430314451456,0.21096276611621892,0.9725,0.972499316379546,0.93,0.9287113970040799,False
cnn_gru_literature_v1,123,2,52,0.02354175949469209,0.09067455446347594,0.995,0.9949999999999999,0.96,0.959737335834897,False
cnn_gru_literature_v1,123,2,53,0.014224019162356853,0.09249319635065538,1.0,1.0,0.96,0.959737335834897,False
cnn_gru_literature_v1,123,2,54,0.02548551229760051,0.2899459395557642,0.995,0.9949998046798703,0.9,0.8995175556151166,False
cnn_gru_literature_v1,123,2,55,0.06714336449280381,0.08599999413958617,0.9775,0.977449610432583,0.96,0.9600000000000002,False
cnn_gru_literature_v1,123,2,56,0.027017124574631454,0.05565991259313056,0.9925,0.9924838823806903,0.98,0.9802197802197801,True
cnn_gru_literature_v1,123,2,57,0.029092341419309376,0.1717758092230984,0.9925,0.9924841790694948,0.9,0.8981735677821895,False
cnn_gru_literature_v1,123,2,58,0.025781509913504124,0.1665607458645744,0.995,0.9949838823806904,0.93,0.92916089473214,False
cnn_gru_literature_v1,123,2,59,0.012961253970861435,0.15465370399345243,0.9975,0.9974999023399352,0.95,0.9499749843652283,False
cnn_gru_literature_v1,123,2,60,0.00712808545678854,0.13284649111197464,1.0,1.0,0.96,0.95996336996337,False
cnn_gru_literature_v1,123,2,61,0.006250284928828478,0.1402502093198044,1.0,1.0,0.96,0.95996336996337,False
cnn_gru_literature_v1,123,2,62,0.005311342487111688,0.13724595946925028,1.0,1.0,0.96,0.95996336996337,False
cnn_gru_literature_v1,123,2,63,0.005636769440025091,0.1425497722811997,1.0,1.0,0.96,0.95996336996337,False
cnn_gru_literature_v1,123,2,64,0.0052258244529366496,0.14219254471494683,1.0,1.0,0.96,0.95996336996337,False
cnn_gru_literature_v1,123,2,65,0.033272988181561235,0.24263701241995608,0.9925,0.9924841790694948,0.94,0.9401634009978042,False
cnn_gru_literature_v1,123,2,66,0.028159054284915327,0.21314441991437758,0.9925,0.9924998046798704,0.94,0.9410487410487411,False
cnn_gru_literature_v1,123,2,67,0.009618732249364256,0.19501125609635242,0.9975,0.9974999023399352,0.92,0.9194544948543815,False
cnn_gru_literature_v1,123,2,68,0.006215025568380952,0.16917116081874287,1.0,1.0,0.93,0.9294351732991014,False
cnn_gru_literature_v1,123,2,69,0.005727234296500683,0.16522346130971396,1.0,1.0,0.93,0.9296370852083304,False
cnn_gru_literature_v1,123,2,70,0.004292904371395707,0.15722173478986537,1.0,1.0,0.94,0.939718574108818,False
cnn_gru_literature_v1,123,2,71,0.004165037106722593,0.15328933983775123,1.0,1.0,0.94,0.9397373358348968,False
cnn_gru_literature_v1,123,2,72,0.003800014415755868,0.15469734886262035,1.0,1.0,0.93,0.9294809255784866,False
cnn_gru_literature_v1,123,2,73,0.003739834977313876,0.15915658416426076,1.0,1.0,0.93,0.9294809255784866,False
cnn_gru_literature_v1,123,2,74,0.0034249695017933846,0.1515111140407888,1.0,1.0,0.94,0.9397373358348968,False
cnn_gru_literature_v1,123,2,75,0.0031574910134077074,0.1514135925764484,1.0,1.0,0.95,0.9502376485303314,False
cnn_gru_literature_v1,123,2,76,0.0030575226526707413,0.15235778240353934,1.0,1.0,0.94,0.939993746091307,False
cnn_gru_literature_v1,123,2,77,0.003691767631098628,0.14810977812989481,1.0,1.0,0.95,0.9502376485303314,False
cnn_gru_literature_v1,123,2,78,0.0036904892092570665,0.15816020080819726,1.0,1.0,0.94,0.9399749843652282,False
cnn_gru_literature_v1,123,2,79,0.002821307429112494,0.16383393552886055,1.0,1.0,0.94,0.9402376485303314,False
cnn_gru_literature_v1,123,2,80,0.0025212183548137547,0.16405714343168906,1.0,1.0,0.93,0.929718574108818,False
cnn_gru_literature_v1,123,2,81,0.002416785890236497,0.1608990102374394,1.0,1.0,0.95,0.9502376485303314,False
lee_style_cnn_lstm_2d_v1,123,2,1,1.6121429014205932,1.6034313610621862,0.2075,0.1292511660362114,0.3,0.17146356399265156,True
lee_style_cnn_lstm_2d_v1,123,2,2,1.5751113986968994,1.5161951099123274,0.305,0.21753032560753266,0.43,0.3511765892824408,True
lee_style_cnn_lstm_2d_v1,123,2,3,1.4370700979232789,1.2988648755209786,0.4425,0.369103598691385,0.52,0.4596408801493547,True
lee_style_cnn_lstm_2d_v1,123,2,4,1.2039514517784118,0.9979649186134338,0.54,0.5022601221981913,0.6,0.5786586942469295,True
lee_style_cnn_lstm_2d_v1,123,2,5,1.0131362009048461,0.742824130824634,0.6175,0.6002447387091914,0.72,0.7060311735687932,True
lee_style_cnn_lstm_2d_v1,123,2,6,0.790356981754303,0.5706996747425624,0.6825,0.6755660729375126,0.75,0.7255112339300732,True
lee_style_cnn_lstm_2d_v1,123,2,7,0.5967082715034485,0.39462746892656597,0.7825,0.764013484182011,0.87,0.8617107486009925,True
lee_style_cnn_lstm_2d_v1,123,2,8,0.5830094695091248,0.40742808686835424,0.7875,0.7866165817397925,0.87,0.8667368301285698,True
lee_style_cnn_lstm_2d_v1,123,2,9,0.4115786677598953,0.3853291499295405,0.8575,0.8574276082731727,0.86,0.8584410711239979,False
lee_style_cnn_lstm_2d_v1,123,2,10,0.40499199867248536,0.26807873137295246,0.8425,0.8402509340198969,0.95,0.9495676312465875,True
lee_style_cnn_lstm_2d_v1,123,2,11,0.37425398886203765,0.4545279432620321,0.87,0.8693865252971215,0.81,0.8020584396446466,False
lee_style_cnn_lstm_2d_v1,123,2,12,0.39600656032562254,0.21807091204183443,0.8575,0.8561985294708171,0.93,0.9306395914739947,False
lee_style_cnn_lstm_2d_v1,123,2,13,0.2663956525921822,0.16512406377920083,0.91,0.9105008210514942,0.94,0.9394442955418565,False
lee_style_cnn_lstm_2d_v1,123,2,14,0.22752087861299514,0.1485892410523125,0.9175,0.9163873372753336,0.95,0.9497007057982667,True
lee_style_cnn_lstm_2d_v1,123,2,15,0.16847547322511672,0.2128499070448535,0.9425,0.9426517929462432,0.93,0.9294002854978464,False
lee_style_cnn_lstm_2d_v1,123,2,16,0.1954587410390377,0.2498406578919717,0.94,0.9399558754363866,0.93,0.926378356220537,False
lee_style_cnn_lstm_2d_v1,123,2,17,0.24249931260943414,0.16824034827628306,0.9125,0.9124349017071427,0.92,0.9179325118065901,False
lee_style_cnn_lstm_2d_v1,123,2,18,0.15517963901162146,0.11330689117312431,0.955,0.9550055636012754,0.94,0.939718574108818,False
lee_style_cnn_lstm_2d_v1,123,2,19,0.16403351306915284,0.10068725515156984,0.9425,0.9425978993199171,0.96,0.9606897167872777,True
lee_style_cnn_lstm_2d_v1,123,2,20,0.21093037411570548,0.31454805111778633,0.925,0.9252501524223566,0.89,0.8844953292321713,False
lee_style_cnn_lstm_2d_v1,123,2,21,0.2030150254070759,0.12861565799851502,0.9125,0.9121694153246116,0.96,0.9593756715707935,False
lee_style_cnn_lstm_2d_v1,123,2,22,0.0979245201125741,0.09282824723049998,0.965,0.9647489657361483,0.96,0.9593756715707935,False
lee_style_cnn_lstm_2d_v1,123,2,23,0.14706884130835532,0.1547676063408809,0.9525,0.9525105467375796,0.95,0.9508135056870766,False
lee_style_cnn_lstm_2d_v1,123,2,24,0.2032911030948162,0.12652083433100156,0.9225,0.9225613807606619,0.93,0.9302134097786272,False
lee_style_cnn_lstm_2d_v1,123,2,25,0.11289470616728067,0.062402517069131136,0.95,0.9499467782407038,0.98,0.9799874921826142,True
lee_style_cnn_lstm_2d_v1,123,2,26,0.11087622683495284,0.09321595349216036,0.965,0.9650278291351592,0.94,0.939191270860077,False
lee_style_cnn_lstm_2d_v1,123,2,27,0.1317480792850256,0.15427253854327969,0.9625,0.962530567600297,0.95,0.95108341122014,False
lee_style_cnn_lstm_2d_v1,123,2,28,0.09899279505014419,0.055261018819042614,0.9675,0.9674682604789251,0.97,0.9699937460913072,False
lee_style_cnn_lstm_2d_v1,123,2,29,0.04861411537975073,0.05462469632870385,0.9825,0.982483292711691,0.98,0.9802197802197803,True
lee_style_cnn_lstm_2d_v1,123,2,30,0.066808344386518,0.05444575289064752,0.9775,0.9774668857292262,0.97,0.9699937460913072,False
lee_style_cnn_lstm_2d_v1,123,2,31,0.053965583480894565,0.05905902282600956,0.99,0.98995223681107,0.98,0.9799937460913071,False
lee_style_cnn_lstm_2d_v1,123,2,32,0.07092842364683748,0.09630983923229255,0.9725,0.9724679711157698,0.96,0.9599614890885751,False
lee_style_cnn_lstm_2d_v1,123,2,33,0.07801337536424398,0.03459345885286374,0.975,0.9749355295227611,0.98,0.9802197802197803,False
lee_style_cnn_lstm_2d_v1,123,2,34,0.08389166282489896,0.04221042880921492,0.97,0.9700061851273258,0.97,0.969943620778024,False
lee_style_cnn_lstm_2d_v1,123,2,35,0.038229435812681914,0.05643906434332686,0.9975,0.9974999023399352,0.96,0.9599614890885751,False
lee_style_cnn_lstm_2d_v1,123,2,36,0.04675833493471146,0.13697365147527307,0.99,0.9899841790694948,0.95,0.9505217159216025,False
lee_style_cnn_lstm_2d_v1,123,2,37,0.08024629145860672,0.05061716072460903,0.975,0.974932779193235,0.98,0.9797175866495508,False
lee_style_cnn_lstm_2d_v1,123,2,38,0.06357880059629678,0.05609624919348529,0.9825,0.9824839837493652,0.97,0.9699633699633701,False
lee_style_cnn_lstm_2d_v1,123,2,39,0.10037849232554436,0.07202147110365331,0.965,0.9648893547635687,0.97,0.9702376485303315,False
lee_style_cnn_lstm_2d_v1,123,2,40,0.07646936308592558,0.07924247152238552,0.975,0.9749516471420708,0.96,0.9604198112542143,False
lee_style_cnn_lstm_2d_v1,123,2,41,0.03372855015099049,0.03220849617251328,0.99,0.9900460051246215,0.98,0.9797175866495508,False
lee_style_cnn_lstm_2d_v1,123,2,42,0.04652377311140299,0.026339016555409347,0.985,0.9849839837493652,0.99,0.9899937460913071,True
lee_style_cnn_lstm_2d_v1,123,2,43,0.03898849258199334,0.0423646559273558,0.9875,0.9874999023399352,0.98,0.9797175866495508,False
lee_style_cnn_lstm_2d_v1,123,2,44,0.03714234299957752,0.07285234132515532,0.9825,0.9824836907691707,0.98,0.9802197802197803,False
lee_style_cnn_lstm_2d_v1,123,2,45,0.0806240300834179,0.05161367044118898,0.9775,0.9774831120428604,0.97,0.9697113327408579,False
lee_style_cnn_lstm_2d_v1,123,2,46,0.03891870996914804,0.025171858790729727,0.99,0.989984179069495,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,123,2,47,0.04643863293342292,0.009757079816024219,0.99,0.9899838823806902,1.0,1.0,True
lee_style_cnn_lstm_2d_v1,123,2,48,0.019418422766029834,0.06252726277203433,0.99,0.9900146489181563,0.98,0.9799498746867169,False
lee_style_cnn_lstm_2d_v1,123,2,49,0.026569474563002585,0.019916273645191853,0.995,0.9950151409270905,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,123,2,50,0.023765323362313212,0.03183705496069576,0.9925,0.9925154302902458,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,123,2,51,0.014179503084160388,0.025066329981200397,0.9925,0.9924841790694948,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,123,2,52,0.07271395007614047,0.014065526292792388,0.9675,0.9675660283014492,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,123,2,53,0.10645429885946214,0.03913532747953598,0.96,0.9599476919192143,0.99,0.9899937460913071,False
lee_style_cnn_lstm_2d_v1,123,2,54,0.06454149537254125,0.15453003882430494,0.975,0.9750755234700061,0.96,0.9598240415029977,False
lee_style_cnn_lstm_2d_v1,123,2,55,0.09265267891809344,0.055668887815305164,0.955,0.9550613305207234,0.97,0.9702313946216385,False
lee_style_cnn_lstm_2d_v1,123,2,56,0.06828836936503649,0.0494920753574531,0.9775,0.9774663937202922,0.97,0.9693819254794864,False
lee_style_cnn_lstm_2d_v1,123,2,57,0.09110296851955355,0.07324724774142462,0.9575,0.9575273219639969,0.96,0.961035455772298,False
lee_style_cnn_lstm_2d_v1,123,2,58,0.052502753641456366,0.009952410523380553,0.98,0.9800145585837411,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,59,0.01845361647196114,0.005438700900413096,0.995,0.9949999023399352,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,60,0.011264283661730587,0.007775287434924394,1.0,1.0,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,61,0.0050162375811487435,0.004531004233285785,1.0,1.0,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,62,0.004407979424577206,0.002368093509825745,1.0,1.0,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,63,0.009006008729338646,0.001851230369149042,0.9975,0.9974999023399352,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,64,0.004677012246102095,0.0018468104119944786,1.0,1.0,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,65,0.007406909517012537,0.0020879661273543854,0.9975,0.9974999023399352,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,66,0.0044203236093744635,0.0024625662190373987,1.0,1.0,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,67,0.0045872267568483945,0.001587546430528164,1.0,1.0,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,68,0.0031033871392719447,0.001068845358011978,1.0,1.0,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,69,0.012567458627745508,0.0032495341438334435,0.9975,0.9974999023399352,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,70,0.02036160547286272,0.0024054257789560196,0.995,0.9949999023399352,1.0,1.0,False
lee_style_cnn_lstm_2d_v1,123,2,71,0.02409513222053647,0.03457986271990064,0.985,0.9849832927116913,0.97,0.9699633699633701,False
lee_style_cnn_lstm_2d_v1,123,2,72,0.020789109040051698,0.036573771275081005,0.995,0.9949838823806904,0.99,0.9899937460913071,False
feature_random_forest_v1,123,3,0,,,1.0,1.0,0.97,0.9699436207780238,True
feature_linear_svm_v1,123,3,0,,,1.0,1.0,0.94,0.9399812382739212,True
rescnn_bigru_attention_lite_v1,123,3,1,1.5258033657073975,1.3478752885546004,0.36,0.29836649177348684,0.56,0.49486297486297487,True
rescnn_bigru_attention_lite_v1,123,3,2,1.1131873559951782,0.7942865533488137,0.745,0.7319902773512473,0.8,0.7880092266179223,True
rescnn_bigru_attention_lite_v1,123,3,3,0.6426087844371796,0.401435843535832,0.86,0.8582474174855127,0.92,0.9186991869918699,True
rescnn_bigru_attention_lite_v1,123,3,4,0.37756162822246553,0.34445985725947786,0.91,0.9102076314330947,0.92,0.920557804768331,True
rescnn_bigru_attention_lite_v1,123,3,5,0.29769968926906587,0.2073689667241914,0.9225,0.9226141991618994,0.97,0.9699614890885752,True
rescnn_bigru_attention_lite_v1,123,3,6,0.28732116281986236,0.24054921578083718,0.9125,0.912690368941471,0.92,0.9188487188487189,False
rescnn_bigru_attention_lite_v1,123,3,7,0.23713530868291854,0.36900234115975244,0.9225,0.9226974754273449,0.89,0.8904993252361673,False
rescnn_bigru_attention_lite_v1,123,3,8,0.21277136877179145,0.10608118612851415,0.925,0.9248077740831364,0.97,0.9702376485303315,True
rescnn_bigru_attention_lite_v1,123,3,9,0.1680058416724205,0.12285678274929523,0.95,0.9498252352226888,0.96,0.9601875232170481,False
rescnn_bigru_attention_lite_v1,123,3,10,0.11959651045501232,0.1395793291074889,0.97,0.9700433607025092,0.94,0.9402244349612771,False
rescnn_bigru_attention_lite_v1,123,3,11,0.12883263524621724,0.15385759302548,0.9575,0.9574531577743773,0.92,0.9192063492063494,False
rescnn_bigru_attention_lite_v1,123,3,12,0.1008189745247364,0.09709065088203975,0.97,0.9699335833724021,0.95,0.9494809255784865,False
rescnn_bigru_attention_lite_v1,123,3,13,0.09959631729871035,0.10907253716140985,0.96,0.9600253945929051,0.94,0.9380790319531102,False
rescnn_bigru_attention_lite_v1,123,3,14,0.1421587997302413,0.0547687945155693,0.955,0.9549803180757209,0.98,0.9797175866495508,True
rescnn_bigru_attention_lite_v1,123,3,15,0.08388327933847904,0.10961889256057995,0.975,0.9749834954490411,0.95,0.9496612074275745,False
rescnn_bigru_attention_lite_v1,123,3,16,0.07106023952364922,0.10518011863210372,0.98,0.9799983395957564,0.96,0.9599812382739212,False
rescnn_bigru_attention_lite_v1,123,3,17,0.058015645463019606,0.05560921268936779,0.99,0.9899994103310009,0.99,0.9899937460913071,True
rescnn_bigru_attention_lite_v1,123,3,18,0.10535931983962656,0.07030562550893851,0.965,0.9651068545790995,0.99,0.9899937460913071,False
rescnn_bigru_attention_lite_v1,123,3,19,0.05564972467720509,0.07221824715712241,0.9825,0.9824205912414499,0.98,0.9799937460913071,False
rescnn_bigru_attention_lite_v1,123,3,20,0.06915938194841147,0.09505414962768555,0.9825,0.9825454227812719,0.96,0.9595959595959596,False
rescnn_bigru_attention_lite_v1,123,3,21,0.07528687441721559,0.051464281078161936,0.975,0.9749679674987304,0.98,0.9797175866495508,False
rescnn_bigru_attention_lite_v1,123,3,22,0.05086396792903543,0.038232771713020544,0.9875,0.9876020146179982,0.98,0.9799937460913071,False
rescnn_bigru_attention_lite_v1,123,3,23,0.024644322441890836,0.09309018533011633,0.9925,0.9925154302902458,0.96,0.9599749843652283,False
rescnn_bigru_attention_lite_v1,123,3,24,0.041393984584137795,0.0937166101731626,0.99,0.9899999023399351,0.96,0.9599614890885751,False
rescnn_bigru_attention_lite_v1,123,3,25,0.05431936636567116,0.17954776040278375,0.9775,0.9775745649573638,0.94,0.9402110963086573,False
rescnn_bigru_attention_lite_v1,123,3,26,0.11155299140140414,0.04247515177952924,0.965,0.9650256405184419,0.99,0.9899937460913071,False
rescnn_bigru_attention_lite_v1,123,3,27,0.03717228133231401,0.04367059609752947,0.9875,0.9875153326301808,0.99,0.9899937460913071,False
rescnn_bigru_attention_lite_v1,123,3,28,0.03307268845848739,0.04484417603816837,0.9875,0.9874684557990546,0.98,0.9799937460913071,False
rescnn_bigru_attention_lite_v1,123,3,29,0.03974514503963292,0.06163920629270641,0.9825,0.9825309582405563,0.98,0.9799498746867169,False
rescnn_bigru_attention_lite_v1,123,3,30,0.022776777958497404,0.09065118252432772,0.9975,0.9974999023399352,0.95,0.9483687044662655,False
rescnn_bigru_attention_lite_v1,123,3,31,0.011521865744143725,0.06105374295397529,0.9975,0.9974999023399352,0.98,0.9799937460913071,False
rescnn_bigru_attention_lite_v1,123,3,32,0.04201423317193985,0.1514354986055488,0.9875,0.9875151409270906,0.94,0.9395458342826764,False
rescnn_bigru_attention_lite_v1,123,3,33,0.06351416476070881,0.13835697431516433,0.98,0.9799504967903868,0.95,0.9499614890885753,False
rescnn_bigru_attention_lite_v1,123,3,34,0.08407932044006884,0.06047222105553374,0.97,0.9701311259589789,0.99,0.9899937460913071,False
rescnn_bigru_attention_lite_v1,123,3,35,0.044582958333194256,0.10572937464374783,0.9825,0.9824655935689351,0.97,0.9699937460913072,False
rescnn_bigru_attention_lite_v1,123,3,36,0.033277416336350146,0.0683656630405624,0.9875,0.9874838860893004,0.96,0.9599749843652283,False
rescnn_bigru_attention_lite_v1,123,3,37,0.016061176592484117,0.08477423702632743,0.9925,0.9925,0.97,0.9697175866495508,False
rescnn_bigru_attention_lite_v1,123,3,38,0.006737055876292288,0.0756367182392361,1.0,1.0,0.97,0.9697175866495508,False
rescnn_bigru_attention_lite_v1,123,3,39,0.004769477471709252,0.04786160325498453,1.0,1.0,0.97,0.9699937460913072,False
rescnn_bigru_attention_lite_v1,123,3,40,0.00763746217591688,0.05585232190787792,1.0,1.0,0.99,0.9899937460913071,False
rescnn_bigru_attention_lite_v1,123,3,41,0.004689612295478583,0.058217654254154434,1.0,1.0,0.98,0.9799937460913071,False
rescnn_bigru_attention_lite_v1,123,3,42,0.014779620363842696,0.07665506397773113,0.995,0.9949999999999999,0.97,0.9702313946216385,False
tcn_literature_v1,123,3,1,1.1613155460357667,0.9077183604240417,0.62,0.61460304253755,0.85,0.8442001409443269,True
tcn_literature_v1,123,3,2,0.6196966850757599,0.42125303617545534,0.88,0.8804431841080052,0.92,0.9188145188145187,True
tcn_literature_v1,123,3,3,0.40798171758651736,0.29487027653626036,0.93,0.9300709004745136,0.93,0.927605611350231,True
tcn_literature_v1,123,3,4,0.301304367184639,0.23403587618044444,0.9575,0.9574594065884175,0.94,0.9393162393162393,True
tcn_literature_v1,123,3,5,0.2515569293498993,0.19765111484697886,0.9425,0.9429377771919277,0.94,0.9396258279185108,True
tcn_literature_v1,123,3,6,0.22676055669784545,0.16309808194637299,0.9475,0.947440086571047,0.96,0.9599749843652283,True
tcn_literature_v1,123,3,7,0.18227526515722275,0.14285981761557714,0.97,0.9699628158829092,0.98,0.9799874921826142,True
tcn_literature_v1,123,3,8,0.16721470057964324,0.11102695177708354,0.9675,0.9675496213189845,0.99,0.9899937460913071,True
tcn_literature_v1,123,3,9,0.12941535249352454,0.09474624161209379,0.9825,0.9825149382813114,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,10,0.12541681803762914,0.11921897158026695,0.98,0.9800145585837411,0.97,0.9699633699633698,False
tcn_literature_v1,123,3,11,0.13802011847496032,0.26078283467463087,0.97,0.9698704355738418,0.9,0.8902439024390244,False
tcn_literature_v1,123,3,12,0.12531503453850745,0.08499988567616258,0.97,0.9700257375125882,0.97,0.9697373358348969,False
tcn_literature_v1,123,3,13,0.11718150839209557,0.07575117543871913,0.9775,0.9775748033014787,0.97,0.9699436207780238,False
tcn_literature_v1,123,3,14,0.08648527905344963,0.062032382270055156,0.995,0.9950151409270906,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,15,0.07894556507468224,0.11733661711748157,0.9825,0.9825454227812717,0.96,0.9603919907102283,False
tcn_literature_v1,123,3,16,0.06129869259893894,0.05411325634590217,0.9925,0.9925154302902456,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,17,0.054031042978167534,0.05080328369513154,0.9925,0.9924841790694948,0.98,0.9799937460913071,False
tcn_literature_v1,123,3,18,0.05742979418486357,0.06537208453352962,0.99,0.99,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,19,0.06839571103453636,0.04922878995005574,0.9825,0.9825308605804913,0.98,0.9797175866495508,False
tcn_literature_v1,123,3,20,0.05726651404052973,0.050138997180121284,0.9875,0.9874677647613807,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,21,0.06522934563457966,0.0808622742603932,0.99,0.99,0.96,0.9589462406251968,False
tcn_literature_v1,123,3,22,0.07217434283345937,0.07076049057234611,0.98,0.9799983359787168,0.96,0.9603919907102283,False
tcn_literature_v1,123,3,23,0.05524023879319429,0.0420349853645478,0.99,0.989967163824821,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,24,0.06693605404347182,0.045080259907990694,0.9825,0.9824993163795461,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,25,0.04361582361161709,0.09959414361843041,0.99,0.989984179069495,0.96,0.9607655502392344,False
tcn_literature_v1,123,3,26,0.054461156912148,0.04125358583405614,0.9875,0.9874984372558213,1.0,1.0,True
tcn_literature_v1,123,3,27,0.05596553556621075,0.0379498841107956,0.985,0.9849832927116913,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,28,0.06388627387583255,0.04863408573770097,0.9775,0.9774527325286144,0.98,0.9802197802197803,False
tcn_literature_v1,123,3,29,0.04294387459754944,0.03438365213306887,0.9925,0.9924973623539526,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,30,0.022901465259492396,0.02372701226600579,1.0,1.0,1.0,1.0,False
tcn_literature_v1,123,3,31,0.01706709271296859,0.03616626713691013,1.0,1.0,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,32,0.03523729000240564,0.06474702160007187,0.995,0.9949998046798705,0.98,0.9797175866495508,False
tcn_literature_v1,123,3,33,0.01785362258553505,0.026521556727987314,1.0,1.0,1.0,1.0,False
tcn_literature_v1,123,3,34,0.05943453870713711,0.16390499941605544,0.9875,0.9874983395957564,0.94,0.9414806110458285,False
tcn_literature_v1,123,3,35,0.05880374696105719,0.0685578750978623,0.98,0.9800464861908669,0.97,0.9699436207780238,False
tcn_literature_v1,123,3,36,0.06585407609120011,0.08879643718578986,0.98,0.9799682604789248,0.97,0.9699614890885752,False
tcn_literature_v1,123,3,37,0.0319292157702148,0.037851730095488687,0.995,0.9949998046798703,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,38,0.03926466401666403,0.025561141914555004,0.9975,0.9974999023399352,0.99,0.9899937460913071,False
tcn_literature_v1,123,3,39,0.0192753660492599,0.024240569776988456,1.0,1.0,1.0,1.0,False
