model_name,seed,fold_id,test_subject,feature_index,feature_name,channel_name,statistic,importance
feature_random_forest_v1,123,4,4,114,s1_ax_rms,s1_ax,rms,0.05315868777689025
feature_random_forest_v1,123,4,4,115,s1_ay_rms,s1_ay,rms,0.003212844689194438
feature_random_forest_v1,123,4,4,116,s1_az_rms,s1_az,rms,0.009104929725857887
feature_random_forest_v1,123,4,4,117,s1_gx_rms,s1_gx,rms,0.0013332497157855707
feature_random_forest_v1,123,4,4,118,s1_gy_rms,s1_gy,rms,0.004664321029244335
feature_random_forest_v1,123,4,4,119,s1_gz_rms,s1_gz,rms,0.004523366725400251
feature_random_forest_v1,123,4,4,120,s2_ax_rms,s2_ax,rms,0.0017193337504626575
feature_random_forest_v1,123,4,4,121,s2_ay_rms,s2_ay,rms,0.0013835119647665932
feature_random_forest_v1,123,4,4,122,s2_az_rms,s2_az,rms,0.005441241625296676
feature_random_forest_v1,123,4,4,123,s2_gx_rms,s2_gx,rms,0.003469193788336966
feature_random_forest_v1,123,4,4,124,s2_gy_rms,s2_gy,rms,0.012928007947952614
feature_random_forest_v1,123,4,4,125,s2_gz_rms,s2_gz,rms,0.00455758090453856
feature_random_forest_v1,123,4,4,126,s0_ax_ptp,s0_ax,ptp,0.004042834854959507
feature_random_forest_v1,123,4,4,127,s0_ay_ptp,s0_ay,ptp,0.0012416309588348415
feature_random_forest_v1,123,4,4,128,s0_az_ptp,s0_az,ptp,0.011665890057920642
feature_random_forest_v1,123,4,4,129,s0_gx_ptp,s0_gx,ptp,0.0012578606359564604
feature_random_forest_v1,123,4,4,130,s0_gy_ptp,s0_gy,ptp,0.004276710836215618
feature_random_forest_v1,123,4,4,131,s0_gz_ptp,s0_gz,ptp,0.0024585234547499085
feature_random_forest_v1,123,4,4,132,s1_ax_ptp,s1_ax,ptp,0.03201182209649863
feature_random_forest_v1,123,4,4,133,s1_ay_ptp,s1_ay,ptp,0.002332161303337604
feature_random_forest_v1,123,4,4,134,s1_az_ptp,s1_az,ptp,0.0027897622375296894
feature_random_forest_v1,123,4,4,135,s1_gx_ptp,s1_gx,ptp,0.0007839120247844935
feature_random_forest_v1,123,4,4,136,s1_gy_ptp,s1_gy,ptp,0.0032208276750288656
feature_random_forest_v1,123,4,4,137,s1_gz_ptp,s1_gz,ptp,0.0040096540475741
feature_random_forest_v1,123,4,4,138,s2_ax_ptp,s2_ax,ptp,0.0008553362827019472
feature_random_forest_v1,123,4,4,139,s2_ay_ptp,s2_ay,ptp,0.002246659939032551
feature_random_forest_v1,123,4,4,140,s2_az_ptp,s2_az,ptp,0.003551192006908362
feature_random_forest_v1,123,4,4,141,s2_gx_ptp,s2_gx,ptp,0.0015263563422659907
feature_random_forest_v1,123,4,4,142,s2_gy_ptp,s2_gy,ptp,0.007290574315368905
feature_random_forest_v1,123,4,4,143,s2_gz_ptp,s2_gz,ptp,0.0019293404720677793
feature_random_forest_v1,123,4,4,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.0012698752674151926
feature_random_forest_v1,123,4,4,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0012529925655410143
feature_random_forest_v1,123,4,4,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,3.093888374157535e-05
feature_random_forest_v1,123,4,4,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.00042321901196965147
feature_random_forest_v1,123,4,4,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.006264991642620197
feature_random_forest_v1,123,4,4,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.0014132876501013153
feature_random_forest_v1,123,4,4,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,123,4,4,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.00028926688069786825
feature_random_forest_v1,123,4,4,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.013694542207551213
feature_random_forest_v1,123,4,4,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.0010007946068138391
feature_random_forest_v1,123,4,4,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.0022808952297769924
feature_random_forest_v1,123,4,4,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,123,4,4,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.0011989743827811518
feature_random_forest_v1,123,4,4,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,0.0
feature_random_forest_v1,123,4,4,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.0007200836784228005
feature_random_forest_v1,123,4,4,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.0013412228126360199
feature_random_forest_v1,123,4,4,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.0008861771430205041
feature_random_forest_v1,123,4,4,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,2.93528288299571e-05
feature_random_forest_v1,123,5,5,0,s0_ax_mean,s0_ax,mean,0.018633956095942244
feature_random_forest_v1,123,5,5,1,s0_ay_mean,s0_ay,mean,0.005824691255192971
feature_random_forest_v1,123,5,5,2,s0_az_mean,s0_az,mean,0.008149280245856948
feature_random_forest_v1,123,5,5,3,s0_gx_mean,s0_gx,mean,0.0010702295662089625
feature_random_forest_v1,123,5,5,4,s0_gy_mean,s0_gy,mean,0.00048199332075197083
feature_random_forest_v1,123,5,5,5,s0_gz_mean,s0_gz,mean,0.000651375352177552
feature_random_forest_v1,123,5,5,6,s1_ax_mean,s1_ax,mean,0.042180283312079736
feature_random_forest_v1,123,5,5,7,s1_ay_mean,s1_ay,mean,0.005707489140974385
feature_random_forest_v1,123,5,5,8,s1_az_mean,s1_az,mean,0.01378533348611035
feature_random_forest_v1,123,5,5,9,s1_gx_mean,s1_gx,mean,0.03679789056796104
feature_random_forest_v1,123,5,5,10,s1_gy_mean,s1_gy,mean,0.020336362613352605
feature_random_forest_v1,123,5,5,11,s1_gz_mean,s1_gz,mean,0.001925754367343687
feature_random_forest_v1,123,5,5,12,s2_ax_mean,s2_ax,mean,0.0022594613092778203
feature_random_forest_v1,123,5,5,13,s2_ay_mean,s2_ay,mean,0.006879481380548184
feature_random_forest_v1,123,5,5,14,s2_az_mean,s2_az,mean,0.003550028626726388
feature_random_forest_v1,123,5,5,15,s2_gx_mean,s2_gx,mean,0.0018761453533490283
feature_random_forest_v1,123,5,5,16,s2_gy_mean,s2_gy,mean,0.009911116384523333
feature_random_forest_v1,123,5,5,17,s2_gz_mean,s2_gz,mean,0.0009744457316198916
feature_random_forest_v1,123,5,5,18,s0_ax_std,s0_ax,std,0.005468732334392568
feature_random_forest_v1,123,5,5,19,s0_ay_std,s0_ay,std,0.0014621581679193588
feature_random_forest_v1,123,5,5,20,s0_az_std,s0_az,std,0.029314140133975028
feature_random_forest_v1,123,5,5,21,s0_gx_std,s0_gx,std,0.0008363270855809331
feature_random_forest_v1,123,5,5,22,s0_gy_std,s0_gy,std,0.011359447083030348
feature_random_forest_v1,123,5,5,23,s0_gz_std,s0_gz,std,0.002099897926006109
feature_random_forest_v1,123,5,5,24,s1_ax_std,s1_ax,std,0.06377727413123752
feature_random_forest_v1,123,5,5,25,s1_ay_std,s1_ay,std,0.0019904619279404144
feature_random_forest_v1,123,5,5,26,s1_az_std,s1_az,std,0.007207836202308535
feature_random_forest_v1,123,5,5,27,s1_gx_std,s1_gx,std,0.0009779199030909556
feature_random_forest_v1,123,5,5,28,s1_gy_std,s1_gy,std,0.004622980650279422
feature_random_forest_v1,123,5,5,29,s1_gz_std,s1_gz,std,0.0037399173890932487
feature_random_forest_v1,123,5,5,30,s2_ax_std,s2_ax,std,0.0025619171371694597
feature_random_forest_v1,123,5,5,31,s2_ay_std,s2_ay,std,0.0007624844238364473
feature_random_forest_v1,123,5,5,32,s2_az_std,s2_az,std,0.011884517657681209
feature_random_forest_v1,123,5,5,33,s2_gx_std,s2_gx,std,0.002509175513805659
feature_random_forest_v1,123,5,5,34,s2_gy_std,s2_gy,std,0.019151351963350625
feature_random_forest_v1,123,5,5,35,s2_gz_std,s2_gz,std,0.0026234694272949267
feature_random_forest_v1,123,5,5,36,s0_ax_min,s0_ax,min,0.003719072687680038
feature_random_forest_v1,123,5,5,37,s0_ay_min,s0_ay,min,0.0009157864455898718
feature_random_forest_v1,123,5,5,38,s0_az_min,s0_az,min,0.010142956154486389
feature_random_forest_v1,123,5,5,39,s0_gx_min,s0_gx,min,0.0009974092330169737
feature_random_forest_v1,123,5,5,40,s0_gy_min,s0_gy,min,0.010732508522409366
feature_random_forest_v1,123,5,5,41,s0_gz_min,s0_gz,min,0.0021914646779818974
feature_random_forest_v1,123,5,5,42,s1_ax_min,s1_ax,min,0.002778172303218247
feature_random_forest_v1,123,5,5,43,s1_ay_min,s1_ay,min,0.0025121067784595343
feature_random_forest_v1,123,5,5,44,s1_az_min,s1_az,min,0.002041864540203822
feature_random_forest_v1,123,5,5,45,s1_gx_min,s1_gx,min,0.0013047761416883257
feature_random_forest_v1,123,5,5,46,s1_gy_min,s1_gy,min,0.0008831906316184114
feature_random_forest_v1,123,5,5,47,s1_gz_min,s1_gz,min,0.005808013219151481
feature_random_forest_v1,123,5,5,48,s2_ax_min,s2_ax,min,0.002130857983258166
feature_random_forest_v1,123,5,5,49,s2_ay_min,s2_ay,min,0.0017476108514845351
feature_random_forest_v1,123,5,5,50,s2_az_min,s2_az,min,0.003641820087731484
feature_random_forest_v1,123,5,5,51,s2_gx_min,s2_gx,min,0.002160297756377221
feature_random_forest_v1,123,5,5,52,s2_gy_min,s2_gy,min,0.0024948253876885974
feature_random_forest_v1,123,5,5,53,s2_gz_min,s2_gz,min,0.0014781000408178146
feature_random_forest_v1,123,5,5,54,s0_ax_max,s0_ax,max,0.0036084189044585276
feature_random_forest_v1,123,5,5,55,s0_ay_max,s0_ay,max,0.002116289164076487
feature_random_forest_v1,123,5,5,56,s0_az_max,s0_az,max,0.003083639755118689
feature_random_forest_v1,123,5,5,57,s0_gx_max,s0_gx,max,0.0005665449682438976
feature_random_forest_v1,123,5,5,58,s0_gy_max,s0_gy,max,0.0019268854247874061
feature_random_forest_v1,123,5,5,59,s0_gz_max,s0_gz,max,0.001000476824867059
feature_random_forest_v1,123,5,5,60,s1_ax_max,s1_ax,max,0.03930770405755585
feature_random_forest_v1,123,5,5,61,s1_ay_max,s1_ay,max,0.0012728131879999021
feature_random_forest_v1,123,5,5,62,s1_az_max,s1_az,max,0.005713714994153652
feature_random_forest_v1,123,5,5,63,s1_gx_max,s1_gx,max,0.0013861163779604147
feature_random_forest_v1,123,5,5,64,s1_gy_max,s1_gy,max,0.006181063204930658
feature_random_forest_v1,123,5,5,65,s1_gz_max,s1_gz,max,0.0019020509612239541
feature_random_forest_v1,123,5,5,66,s2_ax_max,s2_ax,max,0.0015013513364269425
feature_random_forest_v1,123,5,5,67,s2_ay_max,s2_ay,max,0.0028032710748511725
feature_random_forest_v1,123,5,5,68,s2_az_max,s2_az,max,0.00260760210605745
feature_random_forest_v1,123,5,5,69,s2_gx_max,s2_gx,max,0.0018275816233002634
feature_random_forest_v1,123,5,5,70,s2_gy_max,s2_gy,max,0.031224300727979052
feature_random_forest_v1,123,5,5,71,s2_gz_max,s2_gz,max,0.0022767281286499535
feature_random_forest_v1,123,5,5,72,s0_ax_median,s0_ax,median,0.008861387131961558
feature_random_forest_v1,123,5,5,73,s0_ay_median,s0_ay,median,0.006534658837595642
feature_random_forest_v1,123,5,5,74,s0_az_median,s0_az,median,0.0056209001706164115
feature_random_forest_v1,123,5,5,75,s0_gx_median,s0_gx,median,0.000995681032808935
feature_random_forest_v1,123,5,5,76,s0_gy_median,s0_gy,median,0.001419495294662234
feature_random_forest_v1,123,5,5,77,s0_gz_median,s0_gz,median,0.001118889248856082
feature_random_forest_v1,123,5,5,78,s1_ax_median,s1_ax,median,0.021767693399565607
feature_random_forest_v1,123,5,5,79,s1_ay_median,s1_ay,median,0.0035510947819230253
feature_random_forest_v1,123,5,5,80,s1_az_median,s1_az,median,0.005087875759120838
feature_random_forest_v1,123,5,5,81,s1_gx_median,s1_gx,median,0.0117919997653534
feature_random_forest_v1,123,5,5,82,s1_gy_median,s1_gy,median,0.0011122577027975317
feature_random_forest_v1,123,5,5,83,s1_gz_median,s1_gz,median,0.004756352284861361
feature_random_forest_v1,123,5,5,84,s2_ax_median,s2_ax,median,0.0023459370685595775
feature_random_forest_v1,123,5,5,85,s2_ay_median,s2_ay,median,0.0022066513856337593
feature_random_forest_v1,123,5,5,86,s2_az_median,s2_az,median,0.005154720977853696
feature_random_forest_v1,123,5,5,87,s2_gx_median,s2_gx,median,0.0009885298869527091
feature_random_forest_v1,123,5,5,88,s2_gy_median,s2_gy,median,0.0012361747736474918
feature_random_forest_v1,123,5,5,89,s2_gz_median,s2_gz,median,0.0021110815357067913
feature_random_forest_v1,123,5,5,90,s0_ax_energy,s0_ax,energy,0.004764024421770158
feature_random_forest_v1,123,5,5,91,s0_ay_energy,s0_ay,energy,0.0017576560554435946
feature_random_forest_v1,123,5,5,92,s0_az_energy,s0_az,energy,0.009011606118728076
feature_random_forest_v1,123,5,5,93,s0_gx_energy,s0_gx,energy,0.0005639586800131528
feature_random_forest_v1,123,5,5,94,s0_gy_energy,s0_gy,energy,0.010164957861979075
feature_random_forest_v1,123,5,5,95,s0_gz_energy,s0_gz,energy,0.0026759086439943876
feature_random_forest_v1,123,5,5,96,s1_ax_energy,s1_ax,energy,0.04789983426464351
feature_random_forest_v1,123,5,5,97,s1_ay_energy,s1_ay,energy,0.0036209342989869816
feature_random_forest_v1,123,5,5,98,s1_az_energy,s1_az,energy,0.007277151454674472
feature_random_forest_v1,123,5,5,99,s1_gx_energy,s1_gx,energy,0.0011684183261459968
feature_random_forest_v1,123,5,5,100,s1_gy_energy,s1_gy,energy,0.005233606761069403
feature_random_forest_v1,123,5,5,101,s1_gz_energy,s1_gz,energy,0.005320519308465619
feature_random_forest_v1,123,5,5,102,s2_ax_energy,s2_ax,energy,0.0015377581071172378
feature_random_forest_v1,123,5,5,103,s2_ay_energy,s2_ay,energy,0.0013505641781729925
feature_random_forest_v1,123,5,5,104,s2_az_energy,s2_az,energy,0.009926007275800437
feature_random_forest_v1,123,5,5,105,s2_gx_energy,s2_gx,energy,0.0020967256136289313
feature_random_forest_v1,123,5,5,106,s2_gy_energy,s2_gy,energy,0.019786245457626438
feature_random_forest_v1,123,5,5,107,s2_gz_energy,s2_gz,energy,0.0010720195273531922
feature_random_forest_v1,123,5,5,108,s0_ax_rms,s0_ax,rms,0.005475505595553369
feature_random_forest_v1,123,5,5,109,s0_ay_rms,s0_ay,rms,0.001283652352645561
feature_random_forest_v1,123,5,5,110,s0_az_rms,s0_az,rms,0.007406781960967141
feature_random_forest_v1,123,5,5,111,s0_gx_rms,s0_gx,rms,0.0008915171523128962
feature_random_forest_v1,123,5,5,112,s0_gy_rms,s0_gy,rms,0.010346355783942923
feature_random_forest_v1,123,5,5,113,s0_gz_rms,s0_gz,rms,0.002334922881094238
feature_random_forest_v1,123,5,5,114,s1_ax_rms,s1_ax,rms,0.04782406677780652
feature_random_forest_v1,123,5,5,115,s1_ay_rms,s1_ay,rms,0.003553046272380477
feature_random_forest_v1,123,5,5,116,s1_az_rms,s1_az,rms,0.007173742438642297
feature_random_forest_v1,123,5,5,117,s1_gx_rms,s1_gx,rms,0.0016662820924845164
feature_random_forest_v1,123,5,5,118,s1_gy_rms,s1_gy,rms,0.003437525524508419
feature_random_forest_v1,123,5,5,119,s1_gz_rms,s1_gz,rms,0.004996651655941533
feature_random_forest_v1,123,5,5,120,s2_ax_rms,s2_ax,rms,0.0015559498957037623
feature_random_forest_v1,123,5,5,121,s2_ay_rms,s2_ay,rms,0.0010581146485500426
feature_random_forest_v1,123,5,5,122,s2_az_rms,s2_az,rms,0.008385146182277897
feature_random_forest_v1,123,5,5,123,s2_gx_rms,s2_gx,rms,0.0024172809323388233
feature_random_forest_v1,123,5,5,124,s2_gy_rms,s2_gy,rms,0.016249757111381134
feature_random_forest_v1,123,5,5,125,s2_gz_rms,s2_gz,rms,0.0029205844405819333
feature_random_forest_v1,123,5,5,126,s0_ax_ptp,s0_ax,ptp,0.004581627747717788
feature_random_forest_v1,123,5,5,127,s0_ay_ptp,s0_ay,ptp,0.0008249682024545602
feature_random_forest_v1,123,5,5,128,s0_az_ptp,s0_az,ptp,0.01780412374385575
feature_random_forest_v1,123,5,5,129,s0_gx_ptp,s0_gx,ptp,0.0012188885585585972
feature_random_forest_v1,123,5,5,130,s0_gy_ptp,s0_gy,ptp,0.004071782664793151
feature_random_forest_v1,123,5,5,131,s0_gz_ptp,s0_gz,ptp,0.002496325907366908
feature_random_forest_v1,123,5,5,132,s1_ax_ptp,s1_ax,ptp,0.03549352530884984
feature_random_forest_v1,123,5,5,133,s1_ay_ptp,s1_ay,ptp,0.002027124844944385
feature_random_forest_v1,123,5,5,134,s1_az_ptp,s1_az,ptp,0.002820400078604974
feature_random_forest_v1,123,5,5,135,s1_gx_ptp,s1_gx,ptp,0.0014499773621294435
feature_random_forest_v1,123,5,5,136,s1_gy_ptp,s1_gy,ptp,0.0025957941949571457
feature_random_forest_v1,123,5,5,137,s1_gz_ptp,s1_gz,ptp,0.0034203742943139663
feature_random_forest_v1,123,5,5,138,s2_ax_ptp,s2_ax,ptp,0.0011582821425346476
feature_random_forest_v1,123,5,5,139,s2_ay_ptp,s2_ay,ptp,0.0015323653728131297
feature_random_forest_v1,123,5,5,140,s2_az_ptp,s2_az,ptp,0.004588480934431635
feature_random_forest_v1,123,5,5,141,s2_gx_ptp,s2_gx,ptp,0.001798769506230814
feature_random_forest_v1,123,5,5,142,s2_gy_ptp,s2_gy,ptp,0.01908244459013148
feature_random_forest_v1,123,5,5,143,s2_gz_ptp,s2_gz,ptp,0.001981693746181398
feature_random_forest_v1,123,5,5,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.0011537658741834194
feature_random_forest_v1,123,5,5,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0010970993048608681
feature_random_forest_v1,123,5,5,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,9.841158800049369e-05
feature_random_forest_v1,123,5,5,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.0006344179376583355
feature_random_forest_v1,123,5,5,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.00320316903783244
feature_random_forest_v1,123,5,5,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.0009771637264626807
feature_random_forest_v1,123,5,5,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,123,5,5,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.0009476947613250735
feature_random_forest_v1,123,5,5,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.00317824442565561
feature_random_forest_v1,123,5,5,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.0005474838044770919
feature_random_forest_v1,123,5,5,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.002935287414785659
feature_random_forest_v1,123,5,5,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,123,5,5,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.001103959835430038
feature_random_forest_v1,123,5,5,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,0.0
feature_random_forest_v1,123,5,5,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.000695637626632518
feature_random_forest_v1,123,5,5,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.00029808306805915785
feature_random_forest_v1,123,5,5,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.0019762859995512967
feature_random_forest_v1,123,5,5,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,7.4718675185675245e-06
feature_random_forest_v1,123,6,6,0,s0_ax_mean,s0_ax,mean,0.026485526662372187
feature_random_forest_v1,123,6,6,1,s0_ay_mean,s0_ay,mean,0.005058066062704719
feature_random_forest_v1,123,6,6,2,s0_az_mean,s0_az,mean,0.007926666404878038
feature_random_forest_v1,123,6,6,3,s0_gx_mean,s0_gx,mean,0.0008536759057281292
feature_random_forest_v1,123,6,6,4,s0_gy_mean,s0_gy,mean,0.0013448014610373754
feature_random_forest_v1,123,6,6,5,s0_gz_mean,s0_gz,mean,0.0008978502340776365
feature_random_forest_v1,123,6,6,6,s1_ax_mean,s1_ax,mean,0.03754644293769683
feature_random_forest_v1,123,6,6,7,s1_ay_mean,s1_ay,mean,0.0032899798904937835
feature_random_forest_v1,123,6,6,8,s1_az_mean,s1_az,mean,0.010246900899057412
feature_random_forest_v1,123,6,6,9,s1_gx_mean,s1_gx,mean,0.039637300704644135
feature_random_forest_v1,123,6,6,10,s1_gy_mean,s1_gy,mean,0.018815757266519507
feature_random_forest_v1,123,6,6,11,s1_gz_mean,s1_gz,mean,0.0026787441692385904
feature_random_forest_v1,123,6,6,12,s2_ax_mean,s2_ax,mean,0.002948396758245521
feature_random_forest_v1,123,6,6,13,s2_ay_mean,s2_ay,mean,0.010118645507260146
feature_random_forest_v1,123,6,6,14,s2_az_mean,s2_az,mean,0.004758794329177483
feature_random_forest_v1,123,6,6,15,s2_gx_mean,s2_gx,mean,0.0016373495902784834
feature_random_forest_v1,123,6,6,16,s2_gy_mean,s2_gy,mean,0.02005294439201739
feature_random_forest_v1,123,6,6,17,s2_gz_mean,s2_gz,mean,0.0005659881162963548
feature_random_forest_v1,123,6,6,18,s0_ax_std,s0_ax,std,0.0060509387463194165
feature_random_forest_v1,123,6,6,19,s0_ay_std,s0_ay,std,0.0015443381594078417
feature_random_forest_v1,123,6,6,20,s0_az_std,s0_az,std,0.011256551269424656
feature_random_forest_v1,123,6,6,21,s0_gx_std,s0_gx,std,0.0006418154294031945
feature_random_forest_v1,123,6,6,22,s0_gy_std,s0_gy,std,0.00711160887572432
feature_random_forest_v1,123,6,6,23,s0_gz_std,s0_gz,std,0.002508585873969137
feature_random_forest_v1,123,6,6,24,s1_ax_std,s1_ax,std,0.06356787698662932
feature_random_forest_v1,123,6,6,25,s1_ay_std,s1_ay,std,0.0021047884790783883
feature_random_forest_v1,123,6,6,26,s1_az_std,s1_az,std,0.006185923472204917
feature_random_forest_v1,123,6,6,27,s1_gx_std,s1_gx,std,0.0021435654755623673
feature_random_forest_v1,123,6,6,28,s1_gy_std,s1_gy,std,0.004524248000924534
feature_random_forest_v1,123,6,6,29,s1_gz_std,s1_gz,std,0.0024624639757296
feature_random_forest_v1,123,6,6,30,s2_ax_std,s2_ax,std,0.0029353336617235384
feature_random_forest_v1,123,6,6,31,s2_ay_std,s2_ay,std,0.0010548770256145572
feature_random_forest_v1,123,6,6,32,s2_az_std,s2_az,std,0.00961365409804942
feature_random_forest_v1,123,6,6,33,s2_gx_std,s2_gx,std,0.003796752064424096
feature_random_forest_v1,123,6,6,34,s2_gy_std,s2_gy,std,0.013416757495431067
feature_random_forest_v1,123,6,6,35,s2_gz_std,s2_gz,std,0.0025069996923599795
feature_random_forest_v1,123,6,6,36,s0_ax_min,s0_ax,min,0.003614736322956702
feature_random_forest_v1,123,6,6,37,s0_ay_min,s0_ay,min,0.0012112090582183986
feature_random_forest_v1,123,6,6,38,s0_az_min,s0_az,min,0.021153131089211828
feature_random_forest_v1,123,6,6,39,s0_gx_min,s0_gx,min,0.0008942860525685831
feature_random_forest_v1,123,6,6,40,s0_gy_min,s0_gy,min,0.013504870951161421
feature_random_forest_v1,123,6,6,41,s0_gz_min,s0_gz,min,0.002983030750642719
feature_random_forest_v1,123,6,6,42,s1_ax_min,s1_ax,min,0.0022693324287922575
feature_random_forest_v1,123,6,6,43,s1_ay_min,s1_ay,min,0.0012951054436776133
feature_random_forest_v1,123,6,6,44,s1_az_min,s1_az,min,0.0009134174886965246
feature_random_forest_v1,123,6,6,45,s1_gx_min,s1_gx,min,0.0008626284381578805
feature_random_forest_v1,123,6,6,46,s1_gy_min,s1_gy,min,0.002559450085810756
feature_random_forest_v1,123,6,6,47,s1_gz_min,s1_gz,min,0.010279294921645794
feature_random_forest_v1,123,6,6,48,s2_ax_min,s2_ax,min,0.003101461360132051
feature_random_forest_v1,123,6,6,49,s2_ay_min,s2_ay,min,0.004637079937731721
feature_random_forest_v1,123,6,6,50,s2_az_min,s2_az,min,0.002610638195955976
feature_random_forest_v1,123,6,6,51,s2_gx_min,s2_gx,min,0.0021746604607516254
feature_random_forest_v1,123,6,6,52,s2_gy_min,s2_gy,min,0.0027233075713418336
feature_random_forest_v1,123,6,6,53,s2_gz_min,s2_gz,min,0.001371395979685042
feature_random_forest_v1,123,6,6,54,s0_ax_max,s0_ax,max,0.003628332391200489
feature_random_forest_v1,123,6,6,55,s0_ay_max,s0_ay,max,0.0018248818913165113
feature_random_forest_v1,123,6,6,56,s0_az_max,s0_az,max,0.004671836912468337
feature_random_forest_v1,123,6,6,57,s0_gx_max,s0_gx,max,0.001879455214197774
feature_random_forest_v1,123,6,6,58,s0_gy_max,s0_gy,max,0.002195572848651884
feature_random_forest_v1,123,6,6,59,s0_gz_max,s0_gz,max,0.0010248258986874264
feature_random_forest_v1,123,6,6,60,s1_ax_max,s1_ax,max,0.04347701273842967
feature_random_forest_v1,123,6,6,61,s1_ay_max,s1_ay,max,0.001207530210683225
feature_random_forest_v1,123,6,6,62,s1_az_max,s1_az,max,0.004366493788007118
feature_random_forest_v1,123,6,6,63,s1_gx_max,s1_gx,max,0.0010736949559058888
feature_random_forest_v1,123,6,6,64,s1_gy_max,s1_gy,max,0.003458869781917514
feature_random_forest_v1,123,6,6,65,s1_gz_max,s1_gz,max,0.0017963876956353494
feature_random_forest_v1,123,6,6,66,s2_ax_max,s2_ax,max,0.0012857896086248656
feature_random_forest_v1,123,6,6,67,s2_ay_max,s2_ay,max,0.003091676549068246
feature_random_forest_v1,123,6,6,68,s2_az_max,s2_az,max,0.0034378904962066074
feature_random_forest_v1,123,6,6,69,s2_gx_max,s2_gx,max,0.0021893389420179826
feature_random_forest_v1,123,6,6,70,s2_gy_max,s2_gy,max,0.017006080926087817
feature_random_forest_v1,123,6,6,71,s2_gz_max,s2_gz,max,0.0022090356528617506
feature_random_forest_v1,123,6,6,72,s0_ax_median,s0_ax,median,0.01887427001433754
feature_random_forest_v1,123,6,6,73,s0_ay_median,s0_ay,median,0.006090948699949095
feature_random_forest_v1,123,6,6,74,s0_az_median,s0_az,median,0.00658074922368129
feature_random_forest_v1,123,6,6,75,s0_gx_median,s0_gx,median,0.0010622062463890888
feature_random_forest_v1,123,6,6,76,s0_gy_median,s0_gy,median,0.0008115119348378529
feature_random_forest_v1,123,6,6,77,s0_gz_median,s0_gz,median,0.0009477756007193245
feature_random_forest_v1,123,6,6,78,s1_ax_median,s1_ax,median,0.02139845488147687
feature_random_forest_v1,123,6,6,79,s1_ay_median,s1_ay,median,0.006845087109100088
feature_random_forest_v1,123,6,6,80,s1_az_median,s1_az,median,0.002773953355162701
feature_random_forest_v1,123,6,6,81,s1_gx_median,s1_gx,median,0.015052177722328555
feature_random_forest_v1,123,6,6,82,s1_gy_median,s1_gy,median,0.0015780829663207493
feature_random_forest_v1,123,6,6,83,s1_gz_median,s1_gz,median,0.009927867738480525
feature_random_forest_v1,123,6,6,84,s2_ax_median,s2_ax,median,0.00547101145448921
feature_random_forest_v1,123,6,6,85,s2_ay_median,s2_ay,median,0.0026139810710890166
