scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,channel_shared_posres_attention_v3,42,2,2,0,2,0
fold,channel_shared_posres_attention_v3,42,2,2,0,3,0
fold,channel_shared_posres_attention_v3,42,2,2,0,4,0
fold,channel_shared_posres_attention_v3,42,2,2,1,0,8
fold,channel_shared_posres_attention_v3,42,2,2,1,1,11
fold,channel_shared_posres_attention_v3,42,2,2,1,2,0
fold,channel_shared_posres_attention_v3,42,2,2,1,3,1
fold,channel_shared_posres_attention_v3,42,2,2,1,4,0
fold,channel_shared_posres_attention_v3,42,2,2,2,0,12
fold,channel_shared_posres_attention_v3,42,2,2,2,1,0
fold,channel_shared_posres_attention_v3,42,2,2,2,2,8
fold,channel_shared_posres_attention_v3,42,2,2,2,3,0
fold,channel_shared_posres_attention_v3,42,2,2,2,4,0
fold,channel_shared_posres_attention_v3,42,2,2,3,0,10
fold,channel_shared_posres_attention_v3,42,2,2,3,1,0
fold,channel_shared_posres_attention_v3,42,2,2,3,2,0
fold,channel_shared_posres_attention_v3,42,2,2,3,3,10
fold,channel_shared_posres_attention_v3,42,2,2,3,4,0
fold,channel_shared_posres_attention_v3,42,2,2,4,0,1
fold,channel_shared_posres_attention_v3,42,2,2,4,1,0
fold,channel_shared_posres_attention_v3,42,2,2,4,2,0
fold,channel_shared_posres_attention_v3,42,2,2,4,3,0
fold,channel_shared_posres_attention_v3,42,2,2,4,4,19
fold,modality_shared_sensorattn_v3,42,2,2,0,0,15
fold,modality_shared_sensorattn_v3,42,2,2,0,1,4
fold,modality_shared_sensorattn_v3,42,2,2,0,2,0
fold,modality_shared_sensorattn_v3,42,2,2,0,3,1
fold,modality_shared_sensorattn_v3,42,2,2,0,4,0
fold,modality_shared_sensorattn_v3,42,2,2,1,0,0
fold,modality_shared_sensorattn_v3,42,2,2,1,1,20
fold,modality_shared_sensorattn_v3,42,2,2,1,2,0
fold,modality_shared_sensorattn_v3,42,2,2,1,3,0
fold,modality_shared_sensorattn_v3,42,2,2,1,4,0
fold,modality_shared_sensorattn_v3,42,2,2,2,0,6
fold,modality_shared_sensorattn_v3,42,2,2,2,1,1
fold,modality_shared_sensorattn_v3,42,2,2,2,2,13
fold,modality_shared_sensorattn_v3,42,2,2,2,3,0
fold,modality_shared_sensorattn_v3,42,2,2,2,4,0
fold,modality_shared_sensorattn_v3,42,2,2,3,0,10
fold,modality_shared_sensorattn_v3,42,2,2,3,1,5
fold,modality_shared_sensorattn_v3,42,2,2,3,2,0
fold,modality_shared_sensorattn_v3,42,2,2,3,3,5
fold,modality_shared_sensorattn_v3,42,2,2,3,4,0
fold,modality_shared_sensorattn_v3,42,2,2,4,0,0
fold,modality_shared_sensorattn_v3,42,2,2,4,1,0
fold,modality_shared_sensorattn_v3,42,2,2,4,2,0
fold,modality_shared_sensorattn_v3,42,2,2,4,3,4
fold,modality_shared_sensorattn_v3,42,2,2,4,4,16
fold,all_channel_conv1d_v1,42,3,3,0,0,19
fold,all_channel_conv1d_v1,42,3,3,0,1,0
fold,all_channel_conv1d_v1,42,3,3,0,2,0
fold,all_channel_conv1d_v1,42,3,3,0,3,1
fold,all_channel_conv1d_v1,42,3,3,0,4,0
fold,all_channel_conv1d_v1,42,3,3,1,0,0
fold,all_channel_conv1d_v1,42,3,3,1,1,20
fold,all_channel_conv1d_v1,42,3,3,1,2,0
fold,all_channel_conv1d_v1,42,3,3,1,3,0
fold,all_channel_conv1d_v1,42,3,3,1,4,0
fold,all_channel_conv1d_v1,42,3,3,2,0,0
fold,all_channel_conv1d_v1,42,3,3,2,1,0
fold,all_channel_conv1d_v1,42,3,3,2,2,9
fold,all_channel_conv1d_v1,42,3,3,2,3,11
fold,all_channel_conv1d_v1,42,3,3,2,4,0
fold,all_channel_conv1d_v1,42,3,3,3,0,0
fold,all_channel_conv1d_v1,42,3,3,3,1,0
fold,all_channel_conv1d_v1,42,3,3,3,2,0
fold,all_channel_conv1d_v1,42,3,3,3,3,20
fold,all_channel_conv1d_v1,42,3,3,3,4,0
fold,all_channel_conv1d_v1,42,3,3,4,0,0
fold,all_channel_conv1d_v1,42,3,3,4,1,0
fold,all_channel_conv1d_v1,42,3,3,4,2,0
fold,all_channel_conv1d_v1,42,3,3,4,3,0
fold,all_channel_conv1d_v1,42,3,3,4,4,20
fold,all_channel_conv1d_small,42,3,3,0,0,19
fold,all_channel_conv1d_small,42,3,3,0,1,0
fold,all_channel_conv1d_small,42,3,3,0,2,0
fold,all_channel_conv1d_small,42,3,3,0,3,1
fold,all_channel_conv1d_small,42,3,3,0,4,0
fold,all_channel_conv1d_small,42,3,3,1,0,0
fold,all_channel_conv1d_small,42,3,3,1,1,20
fold,all_channel_conv1d_small,42,3,3,1,2,0
fold,all_channel_conv1d_small,42,3,3,1,3,0
fold,all_channel_conv1d_small,42,3,3,1,4,0
fold,all_channel_conv1d_small,42,3,3,2,0,0
fold,all_channel_conv1d_small,42,3,3,2,1,0
fold,all_channel_conv1d_small,42,3,3,2,2,11
fold,all_channel_conv1d_small,42,3,3,2,3,9
fold,all_channel_conv1d_small,42,3,3,2,4,0
fold,all_channel_conv1d_small,42,3,3,3,0,0
fold,all_channel_conv1d_small,42,3,3,3,1,0
fold,all_channel_conv1d_small,42,3,3,3,2,0
fold,all_channel_conv1d_small,42,3,3,3,3,19
fold,all_channel_conv1d_small,42,3,3,3,4,1
fold,all_channel_conv1d_small,42,3,3,4,0,0
fold,all_channel_conv1d_small,42,3,3,4,1,0
fold,all_channel_conv1d_small,42,3,3,4,2,0
fold,all_channel_conv1d_small,42,3,3,4,3,0
fold,all_channel_conv1d_small,42,3,3,4,4,20
fold,cnn2d_baseline_v1,42,3,3,0,0,5
fold,cnn2d_baseline_v1,42,3,3,0,1,0
fold,cnn2d_baseline_v1,42,3,3,0,2,13
fold,cnn2d_baseline_v1,42,3,3,0,3,2
fold,cnn2d_baseline_v1,42,3,3,0,4,0
fold,cnn2d_baseline_v1,42,3,3,1,0,0
fold,cnn2d_baseline_v1,42,3,3,1,1,0
fold,cnn2d_baseline_v1,42,3,3,1,2,20
fold,cnn2d_baseline_v1,42,3,3,1,3,0
fold,cnn2d_baseline_v1,42,3,3,1,4,0
fold,cnn2d_baseline_v1,42,3,3,2,0,0
fold,cnn2d_baseline_v1,42,3,3,2,1,0
fold,cnn2d_baseline_v1,42,3,3,2,2,20
fold,cnn2d_baseline_v1,42,3,3,2,3,0
fold,cnn2d_baseline_v1,42,3,3,2,4,0
fold,cnn2d_baseline_v1,42,3,3,3,0,0
fold,cnn2d_baseline_v1,42,3,3,3,1,0
fold,cnn2d_baseline_v1,42,3,3,3,2,18
fold,cnn2d_baseline_v1,42,3,3,3,3,2
fold,cnn2d_baseline_v1,42,3,3,3,4,0
fold,cnn2d_baseline_v1,42,3,3,4,0,12
fold,cnn2d_baseline_v1,42,3,3,4,1,0
fold,cnn2d_baseline_v1,42,3,3,4,2,1
fold,cnn2d_baseline_v1,42,3,3,4,3,1
fold,cnn2d_baseline_v1,42,3,3,4,4,6
fold,channel_shared_meanpool_v2,42,3,3,0,0,7
fold,channel_shared_meanpool_v2,42,3,3,0,1,0
fold,channel_shared_meanpool_v2,42,3,3,0,2,8
fold,channel_shared_meanpool_v2,42,3,3,0,3,5
fold,channel_shared_meanpool_v2,42,3,3,0,4,0
fold,channel_shared_meanpool_v2,42,3,3,1,0,0
fold,channel_shared_meanpool_v2,42,3,3,1,1,0
fold,channel_shared_meanpool_v2,42,3,3,1,2,20
fold,channel_shared_meanpool_v2,42,3,3,1,3,0
fold,channel_shared_meanpool_v2,42,3,3,1,4,0
fold,channel_shared_meanpool_v2,42,3,3,2,0,0
fold,channel_shared_meanpool_v2,42,3,3,2,1,0
fold,channel_shared_meanpool_v2,42,3,3,2,2,20
fold,channel_shared_meanpool_v2,42,3,3,2,3,0
fold,channel_shared_meanpool_v2,42,3,3,2,4,0
fold,channel_shared_meanpool_v2,42,3,3,3,0,0
fold,channel_shared_meanpool_v2,42,3,3,3,1,0
fold,channel_shared_meanpool_v2,42,3,3,3,2,20
fold,channel_shared_meanpool_v2,42,3,3,3,3,0
fold,channel_shared_meanpool_v2,42,3,3,3,4,0
fold,channel_shared_meanpool_v2,42,3,3,4,0,6
fold,channel_shared_meanpool_v2,42,3,3,4,1,0
fold,channel_shared_meanpool_v2,42,3,3,4,2,0
fold,channel_shared_meanpool_v2,42,3,3,4,3,0
fold,channel_shared_meanpool_v2,42,3,3,4,4,14
fold,channel_shared_attentionpool_v2,42,3,3,0,0,3
fold,channel_shared_attentionpool_v2,42,3,3,0,1,0
fold,channel_shared_attentionpool_v2,42,3,3,0,2,7
fold,channel_shared_attentionpool_v2,42,3,3,0,3,8
fold,channel_shared_attentionpool_v2,42,3,3,0,4,2
fold,channel_shared_attentionpool_v2,42,3,3,1,0,0
fold,channel_shared_attentionpool_v2,42,3,3,1,1,0
fold,channel_shared_attentionpool_v2,42,3,3,1,2,20
fold,channel_shared_attentionpool_v2,42,3,3,1,3,0
fold,channel_shared_attentionpool_v2,42,3,3,1,4,0
fold,channel_shared_attentionpool_v2,42,3,3,2,0,0
fold,channel_shared_attentionpool_v2,42,3,3,2,1,0
fold,channel_shared_attentionpool_v2,42,3,3,2,2,19
fold,channel_shared_attentionpool_v2,42,3,3,2,3,1
fold,channel_shared_attentionpool_v2,42,3,3,2,4,0
fold,channel_shared_attentionpool_v2,42,3,3,3,0,0
fold,channel_shared_attentionpool_v2,42,3,3,3,1,0
fold,channel_shared_attentionpool_v2,42,3,3,3,2,18
fold,channel_shared_attentionpool_v2,42,3,3,3,3,2
fold,channel_shared_attentionpool_v2,42,3,3,3,4,0
fold,channel_shared_attentionpool_v2,42,3,3,4,0,8
fold,channel_shared_attentionpool_v2,42,3,3,4,1,0
fold,channel_shared_attentionpool_v2,42,3,3,4,2,0
fold,channel_shared_attentionpool_v2,42,3,3,4,3,2
fold,channel_shared_attentionpool_v2,42,3,3,4,4,10
fold,channel_shared_posres_attention_v3,42,3,3,0,0,17
fold,channel_shared_posres_attention_v3,42,3,3,0,1,0
fold,channel_shared_posres_attention_v3,42,3,3,0,2,1
fold,channel_shared_posres_attention_v3,42,3,3,0,3,2
fold,channel_shared_posres_attention_v3,42,3,3,0,4,0
fold,channel_shared_posres_attention_v3,42,3,3,1,0,0
