scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,feature_xgboost_v1,123,3,3,0,0,19
fold,feature_xgboost_v1,123,3,3,0,1,0
fold,feature_xgboost_v1,123,3,3,0,2,0
fold,feature_xgboost_v1,123,3,3,0,3,1
fold,feature_xgboost_v1,123,3,3,0,4,0
fold,feature_xgboost_v1,123,3,3,1,0,3
fold,feature_xgboost_v1,123,3,3,1,1,16
fold,feature_xgboost_v1,123,3,3,1,2,1
fold,feature_xgboost_v1,123,3,3,1,3,0
fold,feature_xgboost_v1,123,3,3,1,4,0
fold,feature_xgboost_v1,123,3,3,2,0,0
fold,feature_xgboost_v1,123,3,3,2,1,0
fold,feature_xgboost_v1,123,3,3,2,2,17
fold,feature_xgboost_v1,123,3,3,2,3,3
fold,feature_xgboost_v1,123,3,3,2,4,0
fold,feature_xgboost_v1,123,3,3,3,0,3
fold,feature_xgboost_v1,123,3,3,3,1,0
fold,feature_xgboost_v1,123,3,3,3,2,0
fold,feature_xgboost_v1,123,3,3,3,3,17
fold,feature_xgboost_v1,123,3,3,3,4,0
fold,feature_xgboost_v1,123,3,3,4,0,0
fold,feature_xgboost_v1,123,3,3,4,1,0
fold,feature_xgboost_v1,123,3,3,4,2,0
fold,feature_xgboost_v1,123,3,3,4,3,0
fold,feature_xgboost_v1,123,3,3,4,4,20
fold,feature_xgboost_v1,123,4,4,0,0,11
fold,feature_xgboost_v1,123,4,4,0,1,0
fold,feature_xgboost_v1,123,4,4,0,2,6
fold,feature_xgboost_v1,123,4,4,0,3,3
fold,feature_xgboost_v1,123,4,4,0,4,0
fold,feature_xgboost_v1,123,4,4,1,0,0
fold,feature_xgboost_v1,123,4,4,1,1,20
fold,feature_xgboost_v1,123,4,4,1,2,0
fold,feature_xgboost_v1,123,4,4,1,3,0
fold,feature_xgboost_v1,123,4,4,1,4,0
fold,feature_xgboost_v1,123,4,4,2,0,0
fold,feature_xgboost_v1,123,4,4,2,1,0
fold,feature_xgboost_v1,123,4,4,2,2,20
fold,feature_xgboost_v1,123,4,4,2,3,0
fold,feature_xgboost_v1,123,4,4,2,4,0
fold,feature_xgboost_v1,123,4,4,3,0,2
fold,feature_xgboost_v1,123,4,4,3,1,0
fold,feature_xgboost_v1,123,4,4,3,2,4
fold,feature_xgboost_v1,123,4,4,3,3,14
fold,feature_xgboost_v1,123,4,4,3,4,0
fold,feature_xgboost_v1,123,4,4,4,0,0
fold,feature_xgboost_v1,123,4,4,4,1,0
fold,feature_xgboost_v1,123,4,4,4,2,0
fold,feature_xgboost_v1,123,4,4,4,3,0
fold,feature_xgboost_v1,123,4,4,4,4,20
fold,feature_xgboost_v1,123,5,5,0,0,0
fold,feature_xgboost_v1,123,5,5,0,1,7
fold,feature_xgboost_v1,123,5,5,0,2,1
fold,feature_xgboost_v1,123,5,5,0,3,12
fold,feature_xgboost_v1,123,5,5,0,4,0
fold,feature_xgboost_v1,123,5,5,1,0,0
fold,feature_xgboost_v1,123,5,5,1,1,20
fold,feature_xgboost_v1,123,5,5,1,2,0
fold,feature_xgboost_v1,123,5,5,1,3,0
fold,feature_xgboost_v1,123,5,5,1,4,0
fold,feature_xgboost_v1,123,5,5,2,0,0
fold,feature_xgboost_v1,123,5,5,2,1,2
fold,feature_xgboost_v1,123,5,5,2,2,16
fold,feature_xgboost_v1,123,5,5,2,3,2
fold,feature_xgboost_v1,123,5,5,2,4,0
fold,feature_xgboost_v1,123,5,5,3,0,0
fold,feature_xgboost_v1,123,5,5,3,1,2
fold,feature_xgboost_v1,123,5,5,3,2,0
fold,feature_xgboost_v1,123,5,5,3,3,18
fold,feature_xgboost_v1,123,5,5,3,4,0
fold,feature_xgboost_v1,123,5,5,4,0,0
fold,feature_xgboost_v1,123,5,5,4,1,0
fold,feature_xgboost_v1,123,5,5,4,2,0
fold,feature_xgboost_v1,123,5,5,4,3,0
fold,feature_xgboost_v1,123,5,5,4,4,20
fold,feature_xgboost_v1,123,6,6,0,0,18
fold,feature_xgboost_v1,123,6,6,0,1,0
fold,feature_xgboost_v1,123,6,6,0,2,0
fold,feature_xgboost_v1,123,6,6,0,3,0
fold,feature_xgboost_v1,123,6,6,0,4,2
fold,feature_xgboost_v1,123,6,6,1,0,0
fold,feature_xgboost_v1,123,6,6,1,1,20
fold,feature_xgboost_v1,123,6,6,1,2,0
fold,feature_xgboost_v1,123,6,6,1,3,0
fold,feature_xgboost_v1,123,6,6,1,4,0
fold,feature_xgboost_v1,123,6,6,2,0,8
fold,feature_xgboost_v1,123,6,6,2,1,0
fold,feature_xgboost_v1,123,6,6,2,2,9
fold,feature_xgboost_v1,123,6,6,2,3,3
fold,feature_xgboost_v1,123,6,6,2,4,0
fold,feature_xgboost_v1,123,6,6,3,0,6
fold,feature_xgboost_v1,123,6,6,3,1,0
fold,feature_xgboost_v1,123,6,6,3,2,0
fold,feature_xgboost_v1,123,6,6,3,3,14
fold,feature_xgboost_v1,123,6,6,3,4,0
fold,feature_xgboost_v1,123,6,6,4,0,0
fold,feature_xgboost_v1,123,6,6,4,1,0
fold,feature_xgboost_v1,123,6,6,4,2,0
